City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
591,Charters Towers,-20.1,146.2667,72.27,66,1,15.46,AU,2021-04-02 23:05:49
592,Bo Rai,12.5728,102.5371,80.01,99,44,1.36,TH,2021-04-02 23:06:06
593,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
594,Bredasdorp,-34.5322,20.0403,48.2,93,46,4.61,ZA,2021-04-02 23:04:09
595,Klaksvik,62.2266,-6.589,42.8,87,75,17.27,FO,2021-04-02 23:05:48
596,Caravelas,-17.7125,-39.2481,77.49,83,30,5.75,BR,2021-04-02 23:06:07
597,Barrow,71.2906,-156.7887,-14.8,76,1,4.61,US,2021-04-02 23:00:02
598,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
599,Lebu,-37.6167,-73.65,55.06,89,9,14.58,CL,2021-04-02 23:04:37
600,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
601,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
602,Cherskiy,68.75,161.3,3.31,72,100,5.7,RU,2021-04-02 23:04:29
603,Carnarvon,-24.8667,113.6333,77.0,94,41,8.05,AU,2021-04-02 23:04:17
604,Gaoua,10.2992,-3.2508,83.88,10,15,4.54,BF,2021-04-02 23:06:08
605,Faya,18.3851,42.4509,64.4,72,0,1.34,SA,2021-04-02 23:05:53
606,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
607,Carnarvon,-24.8667,113.6333,77.0,94,41,8.05,AU,2021-04-02 23:04:17
608,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
609,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
610,Ilulissat,69.2167,-51.1,6.8,66,75,9.22,GL,2021-04-02 23:06:09
611,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
612,Henties Bay,-22.116,14.2845,63.0,88,7,3.0,NA,2021-04-02 23:06:09
613,New Norfolk,-42.7826,147.0587,77.0,32,0,5.01,AU,2021-04-02 23:04:56
614,Ippy,6.2679,21.2247,77.47,66,95,4.56,CF,2021-04-02 23:06:10
615,Lagoa,39.05,-27.9833,60.71,83,100,28.61,PT,2021-04-02 23:05:44
616,Dikson,73.5069,80.5464,-18.45,84,91,5.01,RU,2021-04-02 23:05:40
617,Alofi,-19.0595,-169.9187,86.0,70,41,8.05,NU,2021-04-02 23:05:20
618,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
619,Carauari,-4.8828,-66.8958,75.11,95,96,1.19,BR,2021-04-02 23:06:11
620,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
621,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
622,Acari,-15.4311,-74.6158,73.76,75,18,4.54,PE,2021-04-02 23:06:11
623,Labuhan,-6.8844,112.2051,78.1,86,67,4.12,ID,2021-04-02 23:06:12
624,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
625,Lebu,-37.6167,-73.65,55.06,89,9,14.58,CL,2021-04-02 23:04:37
626,Namwala,-15.7504,26.4384,62.49,85,56,4.74,ZM,2021-04-02 23:05:05
627,Saint-Philippe,-21.3585,55.7679,77.0,94,75,16.11,RE,2021-04-02 23:04:50
628,Hermanus,-34.4187,19.2345,60.01,78,69,3.0,ZA,2021-04-02 23:04:24
629,Caohai,26.8661,104.2841,38.19,89,26,6.44,CN,2021-04-02 23:06:12
630,Norman Wells,65.282,-126.8329,8.6,61,75,3.44,CA,2021-04-02 23:05:07
631,Sitka,57.0531,-135.33,37.4,87,90,10.36,US,2021-04-02 23:04:09
632,Itarema,-2.9248,-39.9167,80.4,79,8,12.68,BR,2021-04-02 23:06:13
633,Canutama,-6.5339,-64.3831,76.53,93,94,2.55,BR,2021-04-02 23:06:13
634,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
635,Narsaq,60.9167,-46.05,37.4,81,75,3.44,GL,2021-04-02 23:06:14
636,Saskylakh,71.9167,114.0833,-35.75,100,61,2.51,RU,2021-04-02 23:05:03
637,Picos,-7.0769,-41.4669,77.14,64,44,3.13,BR,2021-04-02 23:03:00
638,Provideniya,64.3833,-173.3,11.32,88,100,14.83,RU,2021-04-02 23:04:33
639,Port Alfred,-33.5906,26.891,60.96,83,24,10.65,ZA,2021-04-02 23:04:10
640,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
641,Abu Samrah,35.3029,37.1841,46.9,89,6,17.18,SY,2021-04-02 23:06:14
642,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
643,Banjar,-8.19,114.9675,80.6,89,20,5.75,ID,2021-04-02 23:06:15
644,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
645,Jamestown,42.097,-79.2353,34.0,43,1,10.36,US,2021-04-02 23:04:23
646,Ostrovnoy,68.0531,39.5131,23.7,94,90,7.14,RU,2021-04-02 23:05:35
647,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
648,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
649,Carauari,-4.8828,-66.8958,75.11,95,96,1.19,BR,2021-04-02 23:06:11
650,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
651,Provideniya,64.3833,-173.3,11.32,88,100,14.83,RU,2021-04-02 23:04:33
652,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
653,Avarua,-21.2078,-159.775,84.2,74,34,13.8,CK,2021-04-02 23:04:26
654,Tamandare,-8.7597,-35.1047,78.15,73,4,6.91,BR,2021-04-02 23:06:16
655,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
656,Jamestown,42.097,-79.2353,34.0,43,1,10.36,US,2021-04-02 23:04:23
657,Makakilo City,21.3469,-158.0858,82.4,47,20,9.22,US,2021-04-02 23:06:17
658,Narsaq,60.9167,-46.05,37.4,81,75,3.44,GL,2021-04-02 23:06:14
659,Saldanha,-33.0117,17.9442,60.8,67,33,3.44,ZA,2021-04-02 23:04:14
660,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
661,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
662,Hamilton,39.1834,-84.5333,48.2,23,1,4.61,US,2021-04-02 23:05:02
663,Mumbwa,-14.9783,27.0619,61.18,86,60,5.17,ZM,2021-04-02 23:06:18
664,Avarua,-21.2078,-159.775,84.2,74,34,13.8,CK,2021-04-02 23:04:26
665,Lagoa,39.05,-27.9833,60.71,83,100,28.61,PT,2021-04-02 23:05:44
666,Luderitz,-26.6481,15.1594,69.8,49,0,14.83,NA,2021-04-02 23:05:25
667,San Juan,-31.5375,-68.5364,77.67,38,86,10.04,AR,2021-04-02 23:02:54
668,Sambava,-14.2667,50.1667,75.25,88,63,10.83,MG,2021-04-02 23:04:41
669,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
670,Chuy,-33.6971,-53.4616,63.48,76,6,7.18,UY,2021-04-02 23:05:21
671,Nikolskoye,59.7035,30.7861,35.01,93,20,4.47,RU,2021-04-02 23:04:18
672,Ambilobe,-13.2,49.05,71.83,90,32,3.33,MG,2021-04-02 23:06:19
673,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
674,Orlik,52.5178,99.825,0.54,93,49,2.19,RU,2021-04-02 23:06:19
675,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
676,Mar Del Plata,-38.0023,-57.5575,66.99,82,75,11.5,AR,2021-04-02 23:05:32
677,Ponta Do Sol,32.6667,-17.1,62.6,67,40,6.91,PT,2021-04-02 23:04:30
678,Tenenkou,14.4572,-4.9169,84.47,8,0,9.69,ML,2021-04-02 23:06:20
679,Khatanga,71.9667,102.5,-33.29,99,9,4.61,RU,2021-04-02 23:04:37
680,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
681,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
682,Port Alfred,-33.5906,26.891,60.96,83,24,10.65,ZA,2021-04-02 23:04:10
683,New Norfolk,-42.7826,147.0587,77.0,32,0,5.01,AU,2021-04-02 23:04:56
684,Karratha,-20.7377,116.8463,80.04,53,1,9.33,AU,2021-04-02 23:06:21
685,East London,-33.0153,27.9116,62.82,79,78,14.27,ZA,2021-04-02 23:04:27
686,Usolye,59.4268,56.6808,34.0,97,100,3.0,RU,2021-04-02 23:06:21
687,Chapleau,47.8405,-83.4034,42.8,19,20,9.22,CA,2021-04-02 23:06:21
688,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
689,Arraial Do Cabo,-22.9661,-42.0278,76.91,75,68,14.7,BR,2021-04-02 23:05:59
690,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
691,Verkhnevilyuysk,63.4453,120.3167,-13.67,96,55,6.17,RU,2021-04-02 23:04:36
692,Saldanha,-33.0117,17.9442,60.8,67,33,3.44,ZA,2021-04-02 23:04:14
693,Shimoda,34.6667,138.95,55.99,77,48,1.01,JP,2021-04-02 23:05:17
694,Ponta Do Sol,32.6667,-17.1,62.6,67,40,6.91,PT,2021-04-02 23:04:30
695,Skuodas,56.2667,21.5333,35.6,87,20,3.44,LT,2021-04-02 23:06:23
696,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
697,Burgos,42.3394,-3.7079,48.2,76,0,4.61,ES,2021-04-02 23:06:23
698,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
699,Ivanivka,46.7208,34.553,46.33,89,100,14.61,UA,2021-04-02 23:06:23
700,Belton,38.812,-94.5319,68.0,25,1,19.57,US,2021-04-02 23:02:42
701,Lorengau,-2.0226,147.2712,82.62,78,99,4.5,PG,2021-04-02 23:01:16
702,Sisimiut,66.9395,-53.6735,7.09,80,90,5.37,GL,2021-04-02 23:05:32
703,Castro,-24.7911,-50.0119,58.33,82,4,3.27,BR,2021-04-02 23:04:18
704,Ponta Do Sol,32.6667,-17.1,62.6,67,40,6.91,PT,2021-04-02 23:04:30
705,Monster,52.0258,4.175,44.01,70,90,16.11,NL,2021-04-02 23:06:24
706,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
707,Busselton,-33.65,115.3333,63.0,83,100,1.99,AU,2021-04-02 23:04:26
708,Arraial Do Cabo,-22.9661,-42.0278,76.91,75,68,14.7,BR,2021-04-02 23:05:59
709,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
710,Oksfjord,70.2396,22.3479,33.8,74,75,5.75,NO,2021-04-02 23:06:25
711,Makueni,-1.8041,37.6203,65.55,91,99,2.66,KE,2021-04-02 23:06:25
712,East London,-33.0153,27.9116,62.82,79,78,14.27,ZA,2021-04-02 23:04:27
713,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
714,Bendigo,-36.7667,144.2833,75.99,57,0,5.23,AU,2021-04-02 23:05:52
715,Marawi,7.9986,124.2928,71.17,93,100,0.94,PH,2021-04-02 23:06:26
716,Byron Bay,-28.65,153.6167,71.6,64,90,13.8,AU,2021-04-02 23:06:26
717,Anito,12.4497,125.2886,80.71,74,11,6.82,PH,2021-04-02 23:06:27
718,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
719,Vardo,70.3705,31.1107,30.78,78,95,7.25,NO,2021-04-02 23:03:10
720,Clyde River,70.4692,-68.5914,-7.6,64,1,11.5,CA,2021-04-02 23:03:09
721,Ranong,9.9658,98.6348,80.1,83,96,5.99,TH,2021-04-02 23:06:27
722,Matam,15.6175,-13.3303,89.6,22,16,5.28,SN,2021-04-02 23:06:28
723,San-Pedro,4.7485,-6.6363,79.54,86,28,7.18,CI,2021-04-02 23:06:28
724,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
725,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
726,Livramento,-3.0254,-60.1803,80.6,83,40,4.61,BR,2021-04-02 23:06:28
727,Bethel,41.3712,-73.414,33.01,52,100,8.81,US,2021-04-02 23:04:29
728,Sistranda,63.7256,8.834,37.4,81,75,17.27,NO,2021-04-02 23:06:29
729,Irun,43.339,-1.7894,57.2,82,40,3.44,ES,2021-04-02 23:06:29
730,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
731,Atbasar,51.8,68.3333,14.02,94,68,5.03,KZ,2021-04-02 23:06:29
732,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
733,Lebu,-37.6167,-73.65,55.06,89,9,14.58,CL,2021-04-02 23:04:37
734,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
735,Faanui,-16.4833,-151.75,81.72,69,0,1.79,PF,2021-04-02 23:06:30
736,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
737,Rudnogorsk,57.2639,103.7519,28.81,86,100,12.88,RU,2021-04-02 23:06:31
738,Arraial Do Cabo,-22.9661,-42.0278,76.91,75,68,14.7,BR,2021-04-02 23:05:59
739,Chokurdakh,70.6333,147.9167,-11.83,100,98,2.59,RU,2021-04-02 23:04:52
740,Sydney,-33.8679,151.2073,71.01,73,20,8.05,AU,2021-04-02 23:05:20
741,Sikasso,10.9167,-7.0,82.09,9,27,3.87,ML,2021-04-02 23:06:31
742,Hermanus,-34.4187,19.2345,60.01,78,69,3.0,ZA,2021-04-02 23:04:24
743,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
744,Meulaboh,4.1363,96.1285,77.36,76,100,1.81,ID,2021-04-02 23:06:32
745,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
746,Isangel,-19.55,169.2667,80.6,94,90,4.29,VU,2021-04-02 23:05:45
747,Cidreira,-30.1811,-50.2056,69.28,80,93,13.0,BR,2021-04-02 23:05:46
748,Jalu,29.0331,21.5482,61.25,31,0,6.15,LY,2021-04-02 23:05:23
749,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
750,Tuktoyaktuk,69.4541,-133.0374,-13.0,70,75,6.91,CA,2021-04-02 23:04:13
751,Harnai,30.1005,67.9374,71.19,19,1,7.99,PK,2021-04-02 23:03:07
752,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
753,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
754,Avarua,-21.2078,-159.775,84.2,74,34,13.8,CK,2021-04-02 23:04:26
755,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
756,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
757,Nhulunbuy,-12.2333,136.7667,82.4,74,40,13.8,AU,2021-04-02 23:06:34
758,Cidreira,-30.1811,-50.2056,69.28,80,93,13.0,BR,2021-04-02 23:05:46
759,Lagoa,39.05,-27.9833,60.71,83,100,28.61,PT,2021-04-02 23:05:44
760,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
761,Sakakah,29.9697,40.2064,57.2,35,0,20.71,SA,2021-04-02 23:06:34
762,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
763,Ornskoldsvik,63.2909,18.7153,33.8,64,14,10.36,SE,2021-04-02 23:06:35
764,Margate,51.3813,1.3862,44.01,76,63,5.99,GB,2021-04-02 22:59:33
765,Halifax,44.6453,-63.5724,39.2,87,100,4.61,CA,2021-04-02 23:06:33
766,Oyem,1.5995,11.5793,70.05,96,93,2.71,GA,2021-04-02 23:06:35
767,Turka,49.1541,23.0297,34.0,79,18,0.87,UA,2021-04-02 23:06:35
768,Mar Del Plata,-38.0023,-57.5575,66.99,82,75,11.5,AR,2021-04-02 23:05:32
769,San Policarpo,12.1791,125.5072,81.5,71,22,9.28,PH,2021-04-02 23:06:36
770,Isangel,-19.55,169.2667,80.6,94,90,4.29,VU,2021-04-02 23:05:45
771,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
772,Nemuro,43.3236,145.575,38.97,82,100,19.44,JP,2021-04-02 23:04:33
773,Nantucket,41.2835,-70.0995,33.8,64,1,10.36,US,2021-04-02 23:04:45
774,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
775,Qaanaaq,77.484,-69.3632,-20.47,83,100,8.01,GL,2021-04-02 23:04:07
776,Castro,-24.7911,-50.0119,58.33,82,4,3.27,BR,2021-04-02 23:04:18
777,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
778,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
779,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
780,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
781,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
782,Camacha,33.0833,-16.3333,60.8,67,75,9.22,PT,2021-04-02 23:06:38
783,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
784,San Francisco,37.7749,-122.4194,64.99,55,40,20.71,US,2021-04-02 23:02:45
785,Kysyl-Syr,63.8986,122.7617,-4.49,96,100,7.58,RU,2021-04-02 23:06:38
786,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
787,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
788,Port Alfred,-33.5906,26.891,60.96,83,24,10.65,ZA,2021-04-02 23:04:10
789,Qaanaaq,77.484,-69.3632,-20.47,83,100,8.01,GL,2021-04-02 23:04:07
790,Saskylakh,71.9167,114.0833,-35.75,100,61,2.51,RU,2021-04-02 23:05:03
791,Ostrovnoy,68.0531,39.5131,23.7,94,90,7.14,RU,2021-04-02 23:05:35
792,Khatanga,71.9667,102.5,-33.29,99,9,4.61,RU,2021-04-02 23:04:37
793,Shache,38.4167,77.2406,38.62,68,10,4.25,CN,2021-04-02 23:06:39
794,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
795,Etchoropo,26.7667,-109.6667,91.99,30,44,8.99,MX,2021-04-02 23:06:39
796,Bonthe,7.5264,-12.505,79.45,87,69,4.83,SL,2021-04-02 23:06:40
797,Merritt Island,28.5392,-80.672,59.0,58,20,12.66,US,2021-04-02 23:06:40
798,Sfantu Gheorghe,45.8667,25.7833,46.0,87,91,8.01,RO,2021-04-02 23:02:58
799,Belaya Gora,68.5333,146.4167,2.07,92,93,1.88,RU,2021-04-02 23:06:41
800,Port-Gentil,-0.7193,8.7815,78.8,94,20,4.61,GA,2021-04-02 23:02:18
801,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
802,Susehri,40.1644,38.0867,39.67,85,81,4.59,TR,2021-04-02 23:06:41
803,Odweyne,9.4092,45.064,70.03,39,5,3.44,SO,2021-04-02 23:06:41
804,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
805,Leningradskiy,69.3833,178.4167,-12.15,94,98,2.93,RU,2021-04-02 23:06:42
806,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
807,Husavik,66.0449,-17.3389,42.8,52,0,28.77,IS,2021-04-02 23:06:43
808,Samarai,-10.6167,150.6667,83.12,71,98,7.07,PG,2021-04-02 23:06:43
809,Lebedinyy,58.5167,125.5167,3.33,95,100,2.73,RU,2021-04-02 23:06:43
810,Warin Chamrap,15.1932,104.8628,77.0,88,37,2.3,TH,2021-04-02 23:06:43
811,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
812,Lexington Park,38.2668,-76.4538,44.6,29,40,19.57,US,2021-04-02 23:06:44
813,Geraldton,-28.7667,114.6,69.8,88,40,9.22,AU,2021-04-02 23:04:15
814,Manacapuru,-3.2997,-60.6206,78.8,83,40,4.61,BR,2021-04-02 23:06:44
815,Provideniya,64.3833,-173.3,11.32,88,100,14.83,RU,2021-04-02 23:04:33
816,Ostrovnoy,68.0531,39.5131,23.7,94,90,7.14,RU,2021-04-02 23:05:35
817,Cidreira,-30.1811,-50.2056,69.28,80,93,13.0,BR,2021-04-02 23:05:46
818,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
819,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
820,Kochevo,59.5994,54.3125,32.0,99,100,4.32,RU,2021-04-02 23:06:45
821,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
822,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
823,Avarua,-21.2078,-159.775,84.2,74,34,13.8,CK,2021-04-02 23:04:26
824,Berlevag,70.8578,29.0864,28.89,82,91,6.53,NO,2021-04-02 23:03:10
825,Ancud,-41.8697,-73.8203,57.0,71,90,4.61,CL,2021-04-02 23:06:46
826,Hermanus,-34.4187,19.2345,60.01,78,69,3.0,ZA,2021-04-02 23:04:24
827,Arys,42.4252,68.795,35.6,64,0,4.47,KZ,2021-04-02 23:06:47
828,Cap Malheureux,-19.9842,57.6142,75.99,86,6,4.0,MU,2021-04-02 23:04:39
829,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
830,Taksimo,56.3444,114.8794,10.27,87,77,1.45,RU,2021-04-02 23:06:47
831,Saint-Philippe,-21.3585,55.7679,77.0,94,75,16.11,RE,2021-04-02 23:04:50
832,Norman Wells,65.282,-126.8329,8.6,61,75,3.44,CA,2021-04-02 23:05:07
833,Willowmore,-33.2926,23.4895,52.57,89,29,7.0,ZA,2021-04-02 23:06:48
834,Saint George,37.1041,-113.5841,84.99,11,1,5.75,US,2021-04-02 23:01:01
835,Kamenka,51.3223,42.7678,42.01,69,61,9.4,RU,2021-04-02 23:06:48
836,Lorengau,-2.0226,147.2712,82.62,78,99,4.5,PG,2021-04-02 23:01:16
837,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
838,Springdale,36.1867,-94.1288,62.6,27,1,12.66,US,2021-04-02 23:04:30
839,Denia,38.8408,0.1057,60.01,57,11,4.0,ES,2021-04-02 23:02:45
840,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
841,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
842,Nong Han,17.3608,103.1053,80.01,89,62,4.09,TH,2021-04-02 23:06:49
843,Airai,-8.9266,125.4092,61.59,95,100,3.76,TL,2021-04-02 23:05:08
844,San Quintin,30.4833,-115.95,66.65,61,0,12.15,MX,2021-04-02 23:05:30
845,Saskylakh,71.9167,114.0833,-35.75,100,61,2.51,RU,2021-04-02 23:05:03
846,Atherton,53.5237,-2.4935,43.0,71,3,4.05,GB,2021-04-02 23:06:50
847,Nanortalik,60.1432,-45.2371,35.67,98,100,0.29,GL,2021-04-02 23:05:05
848,Kutum,14.2,24.6667,67.8,17,3,13.8,SD,2021-04-02 23:06:50
849,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
850,Cidreira,-30.1811,-50.2056,69.28,80,93,13.0,BR,2021-04-02 23:05:46
851,Bredasdorp,-34.5322,20.0403,48.2,93,46,4.61,ZA,2021-04-02 23:04:09
852,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
853,Codrington,-38.2667,141.9667,74.62,33,0,15.55,AU,2021-04-02 23:04:21
854,Salisbury,51.0693,-1.7957,44.6,61,90,14.97,GB,2021-04-02 23:06:51
855,Lasa,46.6166,10.7002,50.0,100,75,5.75,IT,2021-04-02 23:06:51
856,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
857,Guerrero Negro,27.9769,-114.0611,66.42,61,0,20.67,MX,2021-04-02 23:04:24
858,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
859,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
860,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
861,Abha,18.2164,42.5053,64.4,72,0,0.67,SA,2021-04-02 23:06:52
862,Chuzhou,32.3219,118.2978,54.0,88,100,8.5,CN,2021-04-02 23:06:52
863,Bin Qirdan,33.1378,11.2197,73.62,22,31,13.51,TN,2021-04-02 23:06:53
864,Chuzhou,32.3219,118.2978,54.0,88,100,8.5,CN,2021-04-02 23:06:52
865,Bathsheba,13.2167,-59.5167,78.8,57,40,17.27,BB,2021-04-02 23:01:07
866,Torbay,47.6666,-52.7314,39.2,93,75,8.05,CA,2021-04-02 23:03:19
867,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
868,Dunedin,-45.8742,170.5036,54.0,64,58,11.01,NZ,2021-04-02 23:02:31
869,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
870,Tiksi,71.6872,128.8694,-15.7,100,100,7.29,RU,2021-04-02 23:05:08
871,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
872,Carballo,43.213,-8.691,54.0,93,71,1.01,ES,2021-04-02 23:06:54
873,Kodiak,57.79,-152.4072,41.0,30,90,8.05,US,2021-04-02 23:05:22
874,Khatanga,71.9667,102.5,-33.29,99,9,4.61,RU,2021-04-02 23:04:37
875,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
876,Tenenkou,14.4572,-4.9169,84.47,8,0,9.69,ML,2021-04-02 23:06:20
877,Kodiak,57.79,-152.4072,41.0,30,90,8.05,US,2021-04-02 23:05:22
878,Leningradskiy,69.3833,178.4167,-12.15,94,98,2.93,RU,2021-04-02 23:06:42
879,Andenes,69.3143,16.1194,33.8,75,100,10.36,NO,2021-04-02 23:06:55
880,Acapulco,16.8634,-99.8901,87.8,55,1,10.36,MX,2021-04-02 23:03:13
881,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
882,Atbasar,51.8,68.3333,14.02,94,68,5.03,KZ,2021-04-02 23:06:29
883,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
884,Cidreira,-30.1811,-50.2056,69.28,80,93,13.0,BR,2021-04-02 23:05:46
885,Hay River,60.8156,-115.7999,10.4,56,95,5.75,CA,2021-04-02 23:06:56
886,Grand Gaube,-20.0064,57.6608,75.99,86,7,4.0,MU,2021-04-02 23:05:37
887,Gigmoto,13.7796,124.39,80.44,74,54,5.28,PH,2021-04-02 23:06:56
